기준_년분기_코드,행정동_코드,행정동_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20243,11680656,도곡2동,6567504,9,26230394000,468907000,94225000,48348000,286492000,114214000,211995000,35523000,23848577000,167450000,954663000,3943885,1797428,2146456,970044,398256,488610,811777,590672,684526,928046,837613,541545,528934,645156,462589,573318,572558,577521,577453,578862,536712,527461
20243,11680655,도곡1동,5412484,9,12575577000,358391000,16057000,36620000,3905612000,251401000,187397000,19650000,7053322000,91994000,655133000,7670183,3586982,4083200,1600128,861691,1228360,1500767,1113742,1365495,1868973,1650783,1014093,1004500,1214912,916920,1115243,1130032,1136911,1137336,1135333,1014228,1001103
20243,11680650,역삼2동,5367397,9,2.51E+11,730127000,45927000,32489000,1566016000,211471000,317641000,67818000,53191004000,1.93E+11,1319531000,12129381,5809892,6319488,2537977,1809884,2173276,2583557,1639360,1385326,2538891,2676935,1833012,1824342,1953285,1302916,1835068,1849973,1861934,1863282,1838916,1481110,1399096
20243,11680640,역삼1동,3607265,7,4.63E+11,2875360000,1065433000,347696000,10855447000,217119000,2313910000,1022743000,3.76E+11,60753193000,7186400000,20684465,10655272,10029193,1377308,4902214,5635833,4204246,2433404,2131459,3291699,4284381,3635456,3637483,3860012,1975435,3202360,3241905,3255919,3284275,3264329,2358441,2077238
20243,11680630,대치4동,4101144,8,67089581000,884765000,212812000,31916000,960818000,284109000,2613832000,204883000,366030000,59518921000,2011495000,10904498,5486282,5418217,3161417,1502096,1651198,1999399,1444664,1145725,1983495,2120063,1672525,1732826,2205538,1190052,1570286,1580759,1598796,1609652,1612563,1531124,1401320
20243,11680610,대치2동,6017362,9,10098978000,782584000,2647277000,130907000,1934129000,84119000,2361316000,72496000,654124000,225184000,1206842000,6355369,3417894,2937476,1933472,772155,916284,1215412,797232,720816,1035413,1314477,1036210,1094206,1249313,625750,942238,947765,945194,959343,940413,839087,781330
20243,11680600,대치1동,7421305,10,5619455000,474654000,5549000,1133000,721895000,11438000,2900731000,20300000,810038000,188906000,484811000,4646439,2255030,2391409,1965555,378913,311038,886442,569297,535195,1042971,896605,586104,643361,900111,577286,655752,656091,649852,666390,665956,692969,659429
20243,11680590,삼성2동,5055114,9,6249893000,1095375000,231369000,314150000,938633000,100404000,1858119000,100181000,434453000,266318000,910891000,9212170,4545138,4667032,1480184,1278887,1844880,2045728,1311608,1250885,2183137,2002759,1286823,1281077,1421299,1037076,1390094,1397757,1399243,1411154,1383493,1135605,1094827
20243,11680580,삼성1동,5098096,9,14273597000,721345000,3308423000,157708000,1671896000,168437000,145820000,112136000,4538954000,1483605000,1965273000,4736766,2368842,2367925,594849,708468,1023078,1031428,695874,683066,726326,1032200,862745,851609,840124,423759,697268,719445,729846,745052,729667,583521,531966
20243,11680565,청담동,5010204,9,11036199000,834106000,1142348000,131725000,3694793000,132545000,135289000,311718000,630445000,2041810000,1981420000,9044359,4223787,4820572,1133111,1378617,1840600,1904275,1344606,1443150,1792958,1955665,1424138,1392196,1529522,949878,1294407,1343006,1356477,1372910,1385545,1220203,1071811
20243,11680545,압구정동,5808537,9,15110039000,896209000,882849000,87977000,4573508000,74077000,900696000,416353000,3201858000,961218000,3115294000,7575192,3462128,4113061,1078257,1322170,1482810,1528969,1005904,1157082,1225950,1435856,1290294,1320228,1510445,792418,1071375,1103372,1112242,1139796,1183574,1061467,903365
20243,11680531,논현2동,3973993,8,9358270000,1554867000,420752000,169268000,2452383000,343898000,269656000,353941000,984152000,663759000,2145594000,11969518,5973522,5995996,1192595,2088364,2896968,2637740,1564337,1589514,2284418,2496114,1965252,1956896,2053087,1213750,1820219,1859476,1867169,1887642,1857417,1407020,1270574
20243,11680521,논현1동,3277066,7,12736021000,952274000,119088000,165673000,6431088000,76339000,198017000,447939000,1662065000,461070000,2222468000,9727650,4674402,5053248,583326,2200586,2606970,1961158,1150173,1225438,1986581,2047187,1466187,1478511,1699080,1050104,1454695,1468762,1475885,1488594,1495580,1222679,1121454
20243,11680510,신사동,5099915,9,13287329000,711923000,539081000,34255000,5695092000,115021000,331935000,351378000,2635403000,537572000,2335669000,6702573,3125441,3577132,802924,1285621,1419089,1367278,877296,950367,1067592,1267093,1128545,1183963,1374729,680651,967840,988739,996542,1013097,1052148,911342,772864
20243,11650660,내곡동,4047063,8,922271000,209819000,8504000,29903000,89345000,145828000,35524000,9592000,102022000,19954000,271780000,1844043,891321,952723,557603,146943,228752,320597,223664,366485,512990,405690,213626,203655,270330,237753,265495,266451,268670,268236,266979,251736,256476
20243,11650652,양재2동,3222382,7,3730908000,933867000,37861000,44720000,665577000,300480000,82448000,72700000,331371000,56314000,1205570000,5583784,2899378,2684404,671499,786497,1206000,1142336,850671,926781,1267780,1221496,791271,762586,901096,639553,826692,831689,833489,839073,834324,720573,697942
20243,11650651,양재1동,4173236,8,4144088000,652964000,73704000,47352000,936147000,205906000,417101000,102495000,286561000,281469000,1140389000,8459500,4230641,4228858,1359548,1039079,1649171,1655419,1193860,1562422,1801555,1852179,1255038,1214206,1405158,931364,1273369,1284442,1288039,1294642,1266460,1027650,1024899
20243,11650621,방배4동,4557937,8,2292902000,300528000,43850000,49475000,683864000,67984000,198321000,27910000,189804000,145747000,585419000,6308174,2832336,3475838,1137695,824851,965087,1149888,954309,1276341,1522196,1313151,791233,798087,1090095,793413,907406,909465,919958,922126,927143,873335,848740
20243,11650620,방배3동,4681587,8,1633158000,165792000,8929000,8561000,1114814000,52803000,69762000,1594000,34175000,17519000,159209000,3377059,1562000,1815058,615174,418556,472281,580089,538398,752562,967895,768215,392013,363029,459584,426320,486327,490324,492381,494674,490565,458287,464499
20243,11650610,방배2동,3864301,8,27736243000,421446000,19790000,7682000,314897000,78078000,189949000,149714000,24799361000,84807000,1670519000,4621026,2125141,2495886,726001,658480,746813,761184,685775,1042774,1109269,941396,578684,580328,831355,579992,656960,661798,669874,669996,680498,656729,625172
20243,11650600,방배1동,4069239,8,2295000000,697507000,21914000,43222000,523911000,7256000,174270000,45875000,88915000,213791000,478339000,4386808,2042673,2344136,752817,607815,780905,787929,616469,840874,1101054,910442,555890,557714,724942,536766,635926,636658,640922,646426,636458,600486,589931
20243,11650590,방배본동,4856162,8,6368143000,337715000,38519000,50812000,343531000,198834000,129994000,21332000,135738000,4685978000,425690000,4582806,2073066,2509741,967179,469638,574940,910330,706153,954565,1230720,951616,544925,542936,731179,581430,651636,653635,661761,661921,661716,647535,644601
20243,11650581,반포4동,5280483,9,10598043000,891922000,626454000,32300000,4525852000,291712000,845140000,73666000,535274000,371755000,2403968000,5441420,2521568,2919852,1471994,476619,666418,1110225,757651,958511,1298064,1084188,691727,739848,968935,658660,787512,792604,791894,798809,801735,754631,714238
20243,11650580,반포3동,6140775,9,1898215000,172449000,216574000,46664000,271105000,12478000,366140000,22243000,335013000,49781000,405768000,3431216,1557910,1873305,831214,369076,414857,667939,538034,610095,774091,694762,441104,464707,633126,423424,476980,480168,490077,487191,500102,510951,485748
20243,11650570,반포2동,6812331,9,591390000,170387000,1136000,0,89215000,3507000,151776000,0,24476000,18836000,132057000,1701878,774436,927443,463788,172265,207421,340178,240309,277916,354529,375508,239748,239222,299474,193397,240796,241180,247474,248850,252175,238661,232743
20243,11650560,반포1동,5338302,9,3406864000,403226000,14881000,25635000,1505052000,243371000,171300000,37217000,372706000,143692000,489784000,6698873,3280821,3418052,1060303,1084783,1407353,1391706,856708,898020,1642444,1409256,862690,866344,1113957,804181,965914,965489,978262,983659,989920,935382,880245
20243,11650550,반포본동,5583021,9,212747000,9213000,20951000,478000,586000,4185000,119879000,0,22208000,3202000,32045000,439596,232808,206788,71634,56462,65993,87723,73674,84112,63175,113699,67196,68246,84016,43264,63676,64637,65598,66818,68828,59286,50757
20243,11650540,잠원동,5458458,9,3488016000,299695000,87017000,36185000,1589035000,56821000,279791000,181405000,164521000,117854000,675692000,6231845,3039130,3192715,1040363,920358,1102375,1316946,917116,934689,1427063,1334837,866797,867134,1030984,705033,918493,920300,923401,931718,939921,835992,762019
20243,11650531,서초4동,6475383,9,12578499000,698037000,452983000,50048000,6863782000,133634000,545869000,557054000,657181000,393171000,2226740000,6560717,3152014,3408703,1110093,1292914,1186559,1269028,838830,863291,1272131,1317583,1007218,1017887,1214911,730987,975224,975811,982589,990455,1023077,872182,741381
20243,11650530,서초3동,4678950,8,64157467000,846051000,43289000,4594421000,1439179000,211252000,322239000,221637000,53607171000,272350000,2599878000,11998218,6042212,5956007,1599801,1906491,2392975,2358265,1846901,1893785,2342211,2614039,1909799,1860393,2036859,1234916,1790209,1816492,1832519,1842217,1827583,1451998,1437199
20243,11650520,서초2동,5196131,9,66083072000,575129000,11794000,538038000,2316278000,47081000,529739000,91481000,801679000,59643013000,1528840000,7034452,3508576,3525875,837414,1199391,1653269,1500198,950714,893467,1212524,1550019,1184268,1156037,1240063,691543,1093807,1104433,1106386,1115450,1112050,795932,706397
20243,11650510,서초1동,4769119,8,3781886000,552218000,90280000,48641000,1107872000,214510000,431220000,76122000,267127000,150173000,843723000,7812814,3798565,4014249,1179591,1145594,1424629,1531286,1139346,1392365,1630583,1702912,1166407,1144848,1318073,849990,1174648,1178746,1185149,1187409,1183545,980148,923171
20243,11620775,난곡동,2268676,5,1027826000,451030000,15083000,8545000,272800000,17358000,44260000,8382000,31075000,26773000,152520000,5703234,2677132,3026102,857627,730335,844516,857298,892567,1520891,1700443,1192779,589163,577869,863975,779005,807940,808411,803849,799010,786004,828463,869555
20243,11620765,미성동,2676537,6,1334601000,362566000,73648000,24893000,144108000,133188000,84799000,66687000,72138000,72025000,300549000,5159565,2365004,2794561,790425,758554,787638,789603,792643,1240700,1513642,1081232,555173,538381,781875,689263,730835,729348,730778,727901,722225,749147,769331
20243,11620745,삼성동,2593695,6,671648000,431584000,15802000,3136000,74586000,4721000,8024000,4962000,35469000,15654000,77710000,7116023,3586935,3529086,692127,1316007,1084576,995928,1050170,1977216,1999784,1443377,776439,760496,1159589,976337,1016325,1016151,1011521,1010485,1004974,1019012,1037554
20243,11620735,대학동,2622408,6,2565461000,1082769000,14441000,3555000,306314000,1830000,73136000,83938000,125324000,80517000,793637000,6079016,3541198,2537821,514993,1871243,1208744,851357,723454,909227,1644201,1260156,692194,683145,986237,813086,856274,860139,863903,866784,861154,880504,890259
20243,11620725,조원동,2523192,6,2117401000,332078000,22789000,45175000,488058000,33332000,21211000,194216000,150002000,165352000,665188000,7339234,3724519,3614715,453889,1491988,1752740,1276239,1078964,1285414,1804291,1483760,909481,918451,1276261,946989,1055573,1060431,1069265,1068474,1065102,1016518,1003872
20243,11620715,난향동,3262195,7,283392000,149534000,1485000,565000,13328000,0,28270000,11804000,17611000,8192000,52603000,1453857,659388,794469,289888,131130,175856,253340,242906,360738,381424,290382,167014,173122,249336,192581,205023,206329,205997,204689,201492,211343,218988
20243,11620695,신림동,2434279,5,3270975000,639939000,61914000,8775000,674484000,26359000,25403000,307714000,324697000,159929000,1041761000,9936804,5167026,4769778,540570,3485931,2430425,1287238,957712,1234929,2643590,1993635,1085385,1106731,1735249,1372216,1360523,1355465,1384249,1383941,1396748,1524441,1531440
20243,11620685,신사동,2430662,5,1421536000,522821000,21940000,31247000,245793000,58374000,26676000,87226000,71451000,63449000,292559000,7421992,3585894,3836098,590130,1804980,1444432,1006874,1003312,1572263,2184773,1593501,756255,742113,1136666,1008683,1035823,1033829,1041881,1041560,1036435,1094857,1137605
20243,11620665,서림동,2530625,6,853228000,313755000,12473000,4239000,37272000,117104000,93699000,9766000,70829000,10203000,183888000,5096783,2724184,2372598,494229,1322782,1024714,728834,618441,907782,1594102,1089850,503996,484921,729875,694038,712107,709644,714919,710376,702522,754016,793201
20243,11620655,신원동,2403237,5,714208000,316330000,12854000,8419000,41636000,28642000,15386000,24411000,43493000,21409000,201628000,6113476,3054742,3058734,535551,1552346,1301800,827852,756139,1139791,1794825,1264953,630092,616556,956850,850201,850609,842758,854325,855142,848653,909166,952825
20243,11620645,서원동,2412001,5,4790313000,615943000,334163000,106536000,1229874000,25841000,89881000,377155000,343644000,197579000,1469697000,5420025,2737164,2682861,443206,1455558,1177740,725778,631268,986476,1585121,1113654,566342,558173,852547,744189,750165,747541,758060,755480,758024,814758,835996
20243,11620630,남현동,3234026,7,2222393000,665953000,12229000,1412000,209400000,96323000,44943000,122992000,250972000,54407000,763762000,4516657,2179754,2336902,636949,809783,821573,637144,603059,1008148,1226492,933032,492139,494439,761876,608678,629695,634173,639811,640886,642217,667213,662662
20243,11620625,인헌동,2783693,6,2108223000,414773000,27556000,929000,225398000,199966000,39100000,33138000,684258000,66149000,416956000,5991417,2774693,3216723,711960,1373885,1207962,851287,733533,1112788,1736435,1254162,616379,602551,946611,835277,841824,833696,845986,845967,839932,871573,912440
20243,11620615,중앙동,2633493,6,2170279000,683627000,31067000,4609000,486265000,13233000,194418000,35219000,123680000,97528000,500633000,5390186,2560184,2830002,508533,1382768,1124022,737456,653689,983719,1548444,1095937,572610,577789,868539,726867,752515,750956,756735,756517,754131,806160,813172
20243,11620605,은천동,3063077,7,2359406000,889743000,35257000,179885000,191832000,128955000,88999000,39670000,97788000,62130000,645147000,8420358,4017137,4403221,1236472,1400498,1463345,1321861,1147717,1850467,2309303,1707102,926238,934024,1411428,1132264,1179017,1171469,1181132,1178142,1173962,1256774,1279865
20243,11620595,청룡동,2768161,6,3347349000,798084000,96302000,112961000,745619000,13122000,169051000,90139000,245240000,235481000,841350000,10664518,5148695,5515823,980374,3142240,2175157,1355329,1217628,1793787,3067866,2216059,1127085,1106520,1692674,1454313,1489483,1481061,1503105,1508366,1502313,1572502,1607688
20243,11620585,낙성대동,3225725,7,3279178000,334620000,40484000,13777000,609372000,85396000,44742000,194544000,183053000,143296000,1629894000,6010320,2943627,3066692,646682,1982945,1231693,726833,602806,819362,1484607,1162244,687790,698065,1140425,837190,825677,826244,841471,849734,863411,909193,894591
20243,11620575,행운동,2889475,6,2227003000,771453000,72374000,20041000,470066000,12796000,91892000,75106000,107056000,72420000,533799000,7109632,3401413,3708218,818071,1707961,1498467,965805,821014,1298313,2093767,1504419,754963,728800,1077843,949840,994846,994190,1002480,1006607,996635,1043003,1071871
20243,11620565,성현동,3455108,7,554716000,205438000,5930000,2059000,47347000,26302000,114850000,7876000,70448000,12604000,61862000,4185515,1952114,2233402,725522,531160,604791,706242,634741,983058,1214144,864853,436336,444956,658124,567104,585718,582066,588416,585103,582910,619126,642174
20243,11620545,청림동,3682775,7,488544000,287353000,9486000,1242000,22545000,520000,55098000,8453000,43316000,12605000,47926000,3242134,1501170,1740963,578461,373256,510358,545280,465180,769598,1027701,663163,302607,308859,480586,459215,454235,452564,453963,450107,449185,481646,500435
20243,11620525,보라매동,2529995,6,5054311000,381463000,11816000,58394000,166136000,94961000,3825992000,43587000,81420000,46430000,344112000,3420036,1663129,1756908,377252,656628,669661,547062,464917,704514,887592,730613,408080,402851,551737,439162,484530,486555,490262,488905,483600,487452,498731
20243,11590680,신대방2동,3340157,7,38648098000,627450000,6261000,346516000,1487610000,34632456000,58619000,27821000,103574000,560403000,797388000,5149369,2362956,2786413,760527,853569,901179,872111,701568,1060414,1395874,1091212,610641,594997,804259,652386,735367,736049,741104,739177,727218,726651,743800
20243,11590670,신대방1동,3845094,8,1004549000,355494000,14854000,1723000,74209000,57634000,39638000,17912000,103550000,52204000,287331000,3703130,1720859,1982270,470814,555899,642267,605800,589346,839004,1056384,788556,403075,391901,575334,487879,517756,520572,523491,521603,519192,537443,563075
20243,11590660,대방동,3524765,7,2413586000,695082000,32345000,8368000,314821000,161607000,234259000,71768000,225472000,110324000,559540000,7355074,3447964,3907110,1192492,1290288,1197481,1191536,1096442,1386837,2076756,1541243,787748,777928,1157379,1014020,1044248,1040791,1043023,1048624,1049693,1059636,1069058
20243,11590651,사당5동,3047661,7,338948000,109963000,6122000,2148000,6902000,6870000,35433000,9720000,25540000,11049000,125201000,3390400,1580013,1810388,579536,457066,582061,549088,453026,769625,919954,718651,380951,369645,549332,451868,477157,476644,478818,481612,474608,491796,509764
20243,11590650,사당4동,2844168,6,804109000,425563000,18427000,8271000,82615000,3561000,32236000,6321000,44658000,50233000,132224000,4042524,1868588,2173936,548079,656049,718442,613987,545233,960734,1169850,819487,418509,428777,651533,554367,563925,564209,565760,564094,559277,602433,622825
20243,11590640,사당3동,3890035,8,1075002000,418418000,18179000,8419000,123760000,8719000,67316000,26365000,58110000,35111000,310605000,5313428,2465333,2848095,908819,673705,842143,819460,739360,1329942,1586912,1097230,538510,534003,815000,741772,745822,746296,749934,749356,743878,777213,800929
20243,11590630,사당2동,3884988,8,3193051000,878972000,61362000,15832000,475085000,65081000,104068000,184769000,206172000,117944000,1083766000,7580620,3457267,4123352,1313967,995094,1162210,1199238,1115379,1794734,1842009,1498857,888556,927108,1399737,1024354,1062908,1062072,1071601,1069364,1088057,1122931,1103688
20243,11590620,사당1동,2855173,6,3226531000,638824000,45233000,14021000,535300000,106615000,60690000,97367000,170073000,94158000,1464250000,6591481,3110422,3481059,656125,1366630,1341001,992390,873029,1362306,1834119,1332399,709241,704799,1120275,890651,924109,920846,935432,939747,948176,971474,951699
20243,11590605,흑석동,4224946,8,3549239000,510677000,18586000,3573000,1956711000,100737000,103134000,50314000,140654000,63423000,601430000,5755248,2622359,3132890,915618,1357239,773126,830521,766068,1112675,1476130,1230339,718253,693844,911896,724785,828639,829826,837508,845189,845536,792738,775814
20243,11590560,상도4동,2563258,6,778597000,298813000,16012000,9248000,65513000,2608000,32123000,20534000,58895000,18479000,256372000,5544428,2512152,3032276,928555,753326,913975,862120,779626,1306827,1735152,1156585,552265,527553,807295,765578,777665,776071,779608,780989,772072,813104,844918
20243,11590550,상도3동,2575897,6,1722755000,927923000,52236000,11553000,140344000,46222000,31060000,22617000,83708000,63127000,343965000,4684005,2135989,2548015,667051,740904,784930,696471,648331,1146319,1419481,950150,466259,467902,726743,653470,655275,652842,653583,650713,644715,700863,726014
20243,11590540,상도2동,3826699,8,1643151000,530080000,36039000,12267000,345088000,31079000,144683000,38350000,64444000,67745000,373376000,4772355,2188063,2584291,884833,698031,724301,782459,652827,1029904,1296601,982207,528476,532093,784977,648000,680780,678607,679802,680622,678989,686062,687491
20243,11590530,상도1동,3875896,8,2623921000,787341000,16409000,29434000,334061000,221673000,164740000,66661000,157284000,139198000,707120000,7570479,3573964,3996515,1143567,1955660,988530,997419,958067,1527237,2037369,1550441,867355,874556,1254839,985919,1063172,1061507,1072062,1077316,1065460,1112035,1118928
20243,11590520,노량진2동,2420761,5,1485047000,611923000,5301000,39803000,152049000,2055000,127146000,55737000,42383000,39517000,409133000,2993643,1500859,1492784,287686,658773,547014,401005,421370,677795,786846,640773,358124,353353,486262,368285,429791,430296,430921,434629,434465,424313,409228
20243,11590510,노량진1동,3583099,7,2438626000,695181000,14505000,14611000,157738000,11958000,357741000,128691000,170427000,92060000,795714000,6275104,3240662,3034441,672709,1788606,1211498,815103,733608,1053579,1627272,1329529,731601,736823,1054168,795711,882447,884094,893821,895551,899314,917455,902424
20243,11560720,대림3동,2907933,6,3224929000,371080000,16557000,40755000,1198948000,639172000,45717000,105779000,109926000,45048000,651947000,6834948,3352633,3482315,568683,877095,1203492,1176737,1268113,1740827,1638463,1387086,814910,840038,1250367,904084,969177,970145,971611,967833,968548,981087,1006545
20243,11560710,대림2동,2686240,6,1511671000,453500000,72319000,8055000,159846000,6805000,6119000,74805000,54219000,70805000,605198000,4926114,2440289,2485825,342546,533983,846702,891207,1056805,1254872,1316246,973486,554854,573223,845344,662962,692624,691433,691424,682320,680567,717601,770146
20243,11560700,대림1동,2582442,6,1874488000,713642000,13007000,49713000,712130000,6119000,22791000,19438000,52300000,23147000,262201000,4393701,2078766,2314935,393732,513000,641159,736047,857229,1252535,1198638,885948,500325,501111,721215,586464,617184,617909,620903,608395,607019,638964,683325
20243,11560690,신길7동,3616070,7,1267859000,299257000,5284000,7985000,70419000,79814000,56310000,4163000,561914000,16901000,165812000,3831168,1770290,2060878,722077,517863,631499,642039,560435,757253,956284,805449,448706,454407,666319,500002,541641,542958,545878,546502,548881,554197,551111
20243,11560680,신길6동,2954616,6,1877825000,449472000,13197000,19551000,431060000,160111000,165980000,45053000,91654000,60538000,441209000,5538276,2524959,3013317,930374,718658,938831,936207,839121,1175086,1592565,1132830,607314,593319,869285,742964,784220,782702,788112,786285,783234,801170,812554
20243,11560670,신길5동,2656511,6,693645000,81094000,13750000,22437000,102950000,216025000,32394000,7131000,16119000,32785000,168960000,3137012,1457702,1679312,419339,321322,485988,540476,532217,837671,819906,657148,365894,355445,525692,412927,443983,442099,443555,441625,438207,453938,473606
20243,11560660,신길4동,2717791,6,361098000,144865000,1749000,2200000,71598000,1740000,23168000,5350000,9788000,22493000,78147000,2567516,1236715,1330800,303003,286942,399160,415311,416489,746611,772325,514602,261917,264263,397439,356971,362358,361367,361741,359141,355911,376554,390444
20243,11560650,신길3동,3085442,7,1237298000,326919000,26830000,56220000,252223000,164420000,63795000,28365000,46337000,29958000,242231000,6057161,2897987,3159174,929732,692911,903551,929677,1013202,1588090,1720736,1220046,648771,659498,987772,820339,853793,851422,852468,845314,848041,891239,914883
20243,11560630,신길1동,2780044,6,1550696000,378660000,20323000,11023000,450955000,195712000,50378000,23700000,94001000,31268000,294676000,5354207,2604710,2749497,604445,869665,973501,818095,782000,1306501,1525396,1137862,581134,565631,832258,711927,758981,758043,762032,757462,752796,771887,793005
20243,11560620,양평2동,3672088,7,4928091000,574083000,20524000,86835000,207936000,316550000,67632000,52820000,2889187000,58838000,653686000,4824126,2417489,2406638,592311,758814,1191030,901095,664763,716113,1263335,1086200,602146,574908,705420,592118,711998,714175,721827,722526,716746,622686,614169
20243,11560610,양평1동,3508250,7,1468268000,222722000,5474000,32537000,162464000,330789000,33510000,8932000,149413000,55678000,466749000,5328689,2592698,2735992,632010,843969,1221771,1001186,757415,872340,1302055,1174933,737561,705219,800430,608492,796048,788571,794176,797836,793545,677451,681064
20243,11560605,문래동,4019445,8,4241297000,672980000,18410000,117238000,473401000,183337000,161385000,140253000,668047000,169446000,1636800000,9272180,4505222,4766958,1225663,1279656,1871800,1802463,1382342,1710255,1774474,1914245,1371795,1408894,1755786,1046987,1340485,1341819,1363524,1364824,1391002,1275419,1195106
20243,11560585,도림동,3031484,7,976988000,451565000,3975000,30054000,30453000,60156000,35266000,23723000,75347000,35380000,231069000,5499685,2625402,2874282,647419,723341,996287,863025,887826,1381787,1614495,1117451,559335,564792,874295,769316,763626,765498,766941,766935,757375,819440,859868
20243,11560560,당산2동,4130932,8,3351525000,683496000,30381000,11090000,581114000,37997000,185446000,144583000,209336000,371228000,1096854000,8600057,4069833,4530224,1221635,1546653,1932024,1431845,1063933,1403969,2198074,1844736,1025129,1018098,1415816,1098205,1228975,1235439,1246279,1255650,1255874,1195803,1182038
20243,11560550,당산1동,3536432,7,2256408000,394532000,21557000,44399000,263719000,108569000,67907000,88488000,157289000,175394000,934554000,6824895,3306101,3518791,595195,1201054,1580379,1175786,1006415,1266065,1556402,1425359,958247,943775,1146445,794666,989354,983354,996828,1000671,1011925,937065,905700
20243,11560540,여의동,5590853,9,53362734000,1690096000,194332000,232580000,2773129000,25901528000,297627000,293412000,9696848000,6819119000,5464063000,6580926,3344606,3236318,788606,941166,1448364,1402644,970188,1029958,1164198,1489569,1120679,1105386,1092880,608213,1013599,1028545,1035001,1034392,1026956,728677,713754
20243,11560535,영등포동,3570107,7,10423839000,1042654000,812826000,257750000,1643929000,148091000,132390000,470832000,2031319000,292817000,3591231000,10761038,5371245,5389792,845323,2390746,2557964,1699987,1440145,1826874,2163476,2134266,1577426,1662271,2006415,1217184,1479073,1495927,1531507,1532641,1592185,1614446,1515258
20243,11560515,영등포본동,3286751,7,1537429000,613571000,27990000,14117000,189764000,120238000,57527000,24663000,93266000,51549000,344744000,6867442,3383164,3484277,843164,1041273,1209267,1098515,1053379,1621845,1906229,1447521,750387,743661,1093494,926151,964669,966411,969399,968657,967025,999313,1031966
20243,11545710,시흥5동,2375052,5,665777000,235115000,4147000,62493000,57140000,5627000,16100000,32286000,43735000,30350000,178784000,3452646,1631838,1820808,463667,377650,466596,547278,611581,985872,970615,691103,367309,376469,573001,474145,487170,487683,487552,485696,484551,504975,515019
20243,11545700,시흥4동,2405620,5,479165000,279030000,5604000,2377000,69273000,2861000,16224000,13301000,20298000,10099000,60098000,2150270,1012756,1137514,322240,216855,300449,326940,376690,607097,692790,453833,208863,200965,300723,293097,301494,302236,300891,298411,294058,316151,337029
20243,11545690,시흥3동,2516251,6,583664000,148215000,2913000,29679000,24640000,224906000,5413000,17275000,12961000,9295000,108367000,1193442,593409,600033,173197,119877,188125,192285,203025,316933,344748,266610,128921,120863,172367,159935,173756,175272,173506,171489,169031,163745,166643
20243,11545680,시흥2동,3181421,7,277535000,163145000,4986000,1889000,20247000,0,39010000,3359000,11039000,10769000,23091000,1624165,731068,893097,370481,138280,191261,257932,233526,432684,474132,335263,166670,170859,254343,222899,229323,229874,229880,229278,224976,235066,245768
20243,11545670,시흥1동,2757307,6,3701489000,1386685000,42582000,44961000,561204000,181434000,131349000,137104000,204477000,115535000,896158000,5468492,2636395,2832097,733703,690345,888067,852934,961588,1341855,1417884,1082516,646454,654869,941550,725218,776477,777690,781424,777564,782082,789787,783466
20243,11545640,독산4동,2255044,5,734140000,149776000,7063000,4891000,99942000,75470000,14891000,67336000,47791000,32162000,234818000,3626034,1724675,1901359,352883,454827,616749,554944,682705,963927,1050841,726779,377248,377188,582993,510986,511511,509046,509817,504242,503182,533984,554253
20243,11545630,독산3동,2386851,5,1656818000,594509000,35530000,28513000,248522000,154346000,42874000,72499000,103642000,35638000,340745000,4609546,2269579,2339967,422096,681630,826396,724028,791090,1164305,1293020,947078,506242,504792,738648,619767,653414,652417,654694,653227,644489,665175,686128
20243,11545620,독산2동,2251577,5,1026911000,344153000,25528000,14622000,99714000,180266000,23693000,21260000,60674000,24931000,232070000,3379656,1608931,1770725,341495,419697,559775,539936,622218,896534,1011197,692831,346052,347168,522524,459884,471783,472592,471800,467901,464697,501185,529699
20243,11545610,독산1동,3000453,7,3606783000,969768000,23802000,103257000,917256000,349122000,116552000,87195000,171564000,132221000,736046000,5193847,2669205,2524642,600406,868785,1096920,870906,762779,994052,1371784,1109145,599618,596532,839228,677539,741715,743094,744909,744328,740617,736375,742808
20243,11545510,가산동,2567594,6,13151059000,1580924000,3523094000,133980000,1292136000,225410000,109171000,186259000,3540946000,413016000,2146123000,5027587,2759923,2267664,264221,1174989,1298940,891876,693444,704115,1146592,1123365,715423,697498,782363,562346,768248,765410,766318,769149,755823,596880,605758
20243,11530800,항동,3007261,7,455944000,118036000,1704000,3177000,41272000,100749000,86538000,1002000,14962000,13226000,75278000,1053164,505594,547570,249497,71294,200218,214378,125581,192196,303669,213813,108795,110256,167942,148688,149398,149674,151906,150678,149200,150691,151617
